"USER_ID_hash","NvaPurchaseOnSesh","NvaPurchaseOnPage","No_Of_SessionsWithP","No_OfSeshPerUser","ConversionRate","TotalPgViewsPerUser","NumberOfCouponsBought","totaltime_peruser","RevenuePerUser"
"86c80deb101d4203d37e3b3596944f18",22,110,3,28,10.7142857142857,116,6,240.466666666667,11860
"86c8226d0088cb16e7474614f85bd9c2",11,36,1,12,8.33333333333333,37,1,75.8,2700
"86caa8b3eacfb24a8a53f8c1ff4724ea",0,1,0,1,0,1,NA,0,NA
"86cb101ca629414a4ac06e62e744b4fc",1,9,1,2,50,10,1,38.9666666666667,29800
"86d1a9f8485c8b4d418d29d15cfd3502",0,3,0,1,0,3,NA,22.7666666666667,NA
"86d1b001c7f4e2ba53853d36b9646ad8",349,958,6,355,1.69014084507042,964,7,2168.06666666667,26260
"86d2c9d6e5b952165cf5872d2d1395eb",21,49,1,22,4.54545454545455,50,2,90.1833333333333,13500
"86d2e48fb601439dc1b037b9a85857f0",18,27,5,23,21.7391304347826,32,6,16.55,9070
"86d6e9badc2a10b5d420c309c1d5c06b",5,20,1,6,16.6666666666667,21,1,71.6166666666667,1280
"86d78d83555e9ef53c2a6e56a148fd23",21,57,4,25,16,61,4,123.433333333333,3559
"86da39b927a8b3195f483adb44a57063",75,168,9,85,10.5882352941176,178,13,241.616666666667,49895
"86db3fcc089e87b2a397edddd52da16f",10,30,4,14,28.5714285714286,34,4,105.25,3480
"86e22ea18f5d4558818c50bbaf7c009d",0,0,0,1,0,1,NA,NA,NA
"86e5ef7587ec95b6602522152165cbd9",1,4,1,2,50,5,3,13.1,2940
"86e637ced4e7ad77f196bac9a9a7ce50",-1,2,1,1,100,4,2,5.73333333333333,11000
"86e68afca165ab729f9287c9e8fe71d7",3,4,1,4,25,5,1,0.216666666666667,1500
"86e76a6784da363de7f81c1e48ffef14",0,21,0,8,0,21,NA,36.25,NA
"86e80e71cd932b9ef312c4585c312762",0,44,0,7,0,44,NA,109.366666666667,NA
"86e877d73cdbb0a0875064bd4404fca3",52,112,1,53,1.88679245283019,113,2,245.4,3780
"86ec31674441e737b1fbae03347919b0",0,54,0,28,0,54,NA,74.1333333333333,NA
"86ee981d164477a7e486f8623d8ce0b8",7,26,3,11,27.2727272727273,30,7,74.6666666666667,10900
"86f2aeab69fb35f3661ff30e74cbe93e",1,6,2,4,50,9,3,8.28333333333333,1300
"86f3fd98b623cebf08d843f8de1e5a36",68,214,6,76,7.89473684210526,222,9,505,67030
"86f410109e9d987c376926ff0a6c296a",27,45,1,28,3.57142857142857,46,1,45.9666666666667,1980
"86f6f78e74418550c13c4096ce04c35a",8,19,1,9,11.1111111111111,20,1,43.5,698
"86f85a10f3108f751a28aa76a7bfcee1",0,2,1,1,100,3,1,3.51666666666667,980
"86f8a145d6a7ae5b6db0f1c1b7781126",187,801,35,237,14.7679324894515,851,116,2621.93333333333,224071
"86f9727b76d9b5362427bebb981dd626",0,48,0,12,0,48,NA,80.35,NA
"86fa48d9eaed408444f05c8ec2c47b80",15,33,1,16,6.25,34,1,115.45,5000
"86fce6326fc10a042432a07b3f5a21cd",4,9,2,6,33.3333333333333,11,2,9.73333333333333,500
"87034ba06652080f5930c4c2b57ae7e7",24,59,5,29,17.2413793103448,64,6,286.75,14290
"87034ea5da64bcbdf04076e9ed429d4e",1,1,1,2,50,2,1,0,500
"8704a3d1bab54a9eccb9363a69755b35",25,103,5,31,16.1290322580645,109,7,167.9,34250
"8707bbb43f4546ff835d1ad930fa8111",181,791,16,198,8.08080808080808,808,24,1519.63333333333,51806
"87082afb2525f1f718fd01ae5d518525",22,47,1,23,4.34782608695652,48,1,100.8,100
"87111fd1771ce6931f6944030214d042",0,2,2,2,100,4,2,2.51666666666667,1080
"871167d350ee7cd2275a533ac91cc9ac",0,2,1,1,100,3,1,14.8333333333333,100
"87121f7cd30c191d35f0c88721b71028",18,89,9,30,30,101,14,341.266666666667,113080
"87135f70a263c53ed891d2aee3cbe582",134,359,29,166,17.4698795180723,391,47,829.1,127417
"87138bd19071def4e37e1b4587562447",0,24,0,7,0,24,NA,48.2,NA
"87165648d591d6604b3654ca716d0327",97,338,10,112,8.92857142857143,353,19,1477.06666666667,60470
"871a0fc3e44ab21eefc80eacc6f6927a",6,15,2,8,25,17,6,29.6166666666667,11775
"871de9424a8bfecb0791f8202e269ae7",2,30,2,4,50,32,2,62.6333333333333,1600
"871ec7fb68d82e840028d5f71dfafb3c",4,13,2,6,33.3333333333333,15,2,22.8166666666667,1880
"87200934028ec2d5880214517e37ed60",10,25,4,15,26.6666666666667,30,6,86.4333333333333,12770
"8724bd8dbfed30162d6de45e5ebd3905",47,178,1,48,2.08333333333333,179,1,326.016666666667,999
"872568f5152c9f88bd67d134757198d5",255,934,20,286,6.99300699300699,965,37,3026.33333333333,53411
"872d0724b96b1c88238cc2000f4e256a",0,30,0,20,0,30,NA,54.4833333333333,NA
"872dffb65543026123a9e856b78fa38c",0,1,0,1,0,1,NA,0,NA
"872f35177fc74257e91a0a28208c741e",2,4,1,3,33.3333333333333,5,1,2.88333333333333,100
"8730455774ce81be1f8f0afa479915c2",0,2,2,2,100,4,2,16.5166666666667,1099
"87304fa5fe912f4f07376be0239069c2",0,2,0,1,0,2,NA,9.43333333333333,NA
"8733ae5efa531b50aef000252426f8f1",3,9,2,5,40,11,2,20.2666666666667,7960
"873c4096233fbb863a5b02cfa4f75934",0,6,0,1,0,6,NA,25.5666666666667,NA
"873f00ff68e8d4556c295c50922a809a",0,29,0,12,0,29,NA,47.0333333333333,NA
"873f5a441503d9a39272237a1c0ff18b",0,15,1,3,33.3333333333333,18,3,48.4,12660
"874165aa3f888e689a7b15d1983643c9",-1,3,1,1,100,5,2,6.75,4272
"8742ec66cf5b74a577b7a0b01af2ddca",217,709,13,234,5.55555555555556,726,20,1396.41666666667,28938
"8743a32a1c130f3d597351cabde693d3",10,26,3,13,23.0769230769231,29,4,51.7833333333333,4720
"87445d0ccfdbb65df980037dc93ef622",180,430,11,192,5.72916666666667,442,12,751.783333333333,2300
"8744c5ca1c4c0c6d2d90050fa6c5d36b",67,154,3,70,4.28571428571429,157,3,225.283333333333,1460
"87492bf7854e8144383376edd886fd24",159,390,14,174,8.04597701149425,405,20,1546.28333333333,53490
"874cee7b0044c0faff5b22e056c8b781",6,14,2,8,25,16,2,38.15,1100
"874d723b0f1e6cc19fa722ecb2d2e44c",4,11,1,5,20,12,1,35.7,1490
"874ffaf433304e01e796906ca297646a",2,2,2,4,50,4,2,18.65,0
"875aa633ca6845477ba81f946ea01247",57,279,6,69,8.69565217391304,291,12,713.6,37114
"875d27a1f9d9981b40908fc8237edc2b",29,93,24,55,43.6363636363636,119,38,304,101220
"875dbae834d551f57771ca8d7e99a313",0,12,1,2,50,14,2,21.8666666666667,2580
"875e824c831b487f60cf21d700de0d7e",12,23,1,13,7.69230769230769,24,1,21.8166666666667,5980
"87635d4544c4277d0bb4dea6ab1f0d49",0,3,0,2,0,3,NA,131.2,NA
"87643dc59aa6d58f5dabb6cf4026961d",7,18,3,10,30,21,3,43.35,3070
"87669ad1ac1949a5ed846aa2d2ab1bfc",5,10,2,7,28.5714285714286,12,2,10.7,18800
"876925bd5e2b8450cdea61bad660d6fd",61,120,6,67,8.95522388059701,126,7,130.333333333333,10330
"8769aba508c5fc4d9024b6366f87a777",2,7,3,5,60,10,3,79.5,0
"876f1d20ed7f1a38b629da56940ef4c3",0,2,0,1,0,2,NA,0.166666666666667,NA
"877306d76abd93bf66555fced96d2d24",8,19,1,10,10,21,2,34.7,1000
"877846b952a88b68b101ebb100a029a8",189,573,8,197,4.06091370558376,581,13,1410.43333333333,96280
"877bf775610de36161c4f37a180a43e7",352,664,13,366,3.55191256830601,678,22,1221.75,37160
"877dd7528c58dd59e237cc81e328b17b",54,191,2,56,3.57142857142857,193,3,472.483333333333,20450
"877fd4d8569be115715df588fad72d04",328,915,26,357,7.28291316526611,944,42,2040.08333333333,64074
"8780e0946c4916c0d55fc8b29b2d7844",1,3,1,2,50,4,1,1.78333333333333,1100
"878554262a290d495c4874704a201af4",5,20,1,7,14.2857142857143,22,2,68.8166666666667,1080
"87869634704974c0ba4f272d01d1d685",28,57,2,30,6.66666666666667,59,2,87.9166666666667,990
"8786b8a525a372a99a7598418b4e546b",197,944,6,204,2.94117647058824,951,10,2731.51666666667,40930
"878928bd60c12684dabe9a58415e4c0e",0,12,0,6,0,12,NA,18.1166666666667,NA
"878a9116f58f63fa0b54d0a34820df3b",34,83,1,35,2.85714285714286,84,1,84.4333333333333,400
"878e7cb73bf08bf57675bd5d5e085f53",0,5,0,2,0,5,NA,2.73333333333333,NA
"878f2f8d8aba1d54385234606c12dd7f",2,6,4,6,66.6666666666667,10,4,22.45,0
"878ffbac10cda4dd53e4ad2aa8f5a3ea",4,19,2,7,28.5714285714286,22,3,44.6,2000
"87908237652505c5cd294599c967b930",69,363,4,74,5.40540540540541,368,8,382.483333333333,6896
"879c73b05d361a48194ee5503b37806b",0,2,1,1,100,3,1,11.1166666666667,980
"87a0d32f2c7860bff2853dcca786909d",1,14,2,3,66.6666666666667,16,2,70.4666666666667,1560
"87a41f8585b3b0ecbebc719a73722331",17,47,2,19,10.5263157894737,49,3,75.65,2500
"87a5b7497edf992bd8c44ed9b781c1a8",3,16,1,5,20,18,2,35.0833333333333,2780
"87a65cbca0e93859b42e4a05d3aa5526",5,7,1,6,16.6666666666667,8,1,14.25,14800
"87a7856fc944325132962237614af875",11,27,2,13,15.3846153846154,29,2,33.6166666666667,6960
"87a9df73a133d7e13e0699cb4dcd0bf6",5,21,1,6,16.6666666666667,22,1,118.183333333333,1950
"87ab9a21eeca8bfea046ca0c2fa687ed",0,73,0,26,0,73,NA,117.683333333333,NA
"87b93f5a1cd8922b726da89551fff9e3",0,1,1,1,100,2,1,0.583333333333333,1500
"87bd0ce97e4fb142692ffde8639664ae",0,1,0,1,0,1,NA,0,NA
"87bdd9567778641b4de9b93a75f00e4a",30,57,4,34,11.7647058823529,61,5,52.0833333333333,3785
"87be8cc9359e9b48a4bd6bff3c9130dc",3,13,2,5,40,15,2,33.05,200
"87c18ac9396a44a87e7a722c89359308",142,345,7,152,4.60526315789474,355,24,681.233333333333,43260
"87c28834ea14252a7dcd25571e04b959",105,207,3,108,2.77777777777778,210,8,412.266666666667,15560
"87c6389cd6d564a478cf49a5a8c8e75c",37,80,1,38,2.63157894736842,81,2,145.716666666667,2400
"87c79a2c9786bace69463abbf657de89",6,8,1,7,14.2857142857143,9,1,3.45,0
"87c9d89124067c185d01b809398b8ee1",0,3,0,2,0,3,NA,0.116666666666667,NA
"87ca5593f17d6a216f41494819750337",179,501,29,211,13.7440758293839,533,50,952.7,94074
"87cac4b22b410973af19dac541a1304f",83,307,28,114,24.5614035087719,338,60,750.95,170400
"87cbc691373206f6accf46dfca9feed7",297,565,24,325,7.38461538461539,593,41,1399.08333333333,57564
"87cd0423e6a7411b12f0cf3e4b85ef16",0,2,0,1,0,2,NA,44.2833333333333,NA
"87d1beb62cbdb4ebc8cb9a3db8a3530b",-2,17,2,2,100,21,4,84.3166666666667,3550
"87d8db6b89ca576ff1e0d6caed0ffe24",134,373,9,144,6.25,383,14,840.35,26810
"87d90a8d76d260a51baf855e06bdac8f",0,4,0,1,0,4,NA,3.26666666666667,NA
"87ea9e3e23bdf01bba44f5257b7898d3",70,173,4,74,5.40540540540541,177,5,569.633333333333,4668
"87eaf99a9a158b80209aa0b4527eadf0",136,328,3,143,2.0979020979021,335,9,599.366666666667,2625
"87eb2cc99397fd0a889fb4d14fb987fb",165,256,7,172,4.06976744186047,263,17,529.966666666667,57535
"87ecdb757fa66968a028f17f63de8705",36,71,6,43,13.953488372093,78,8,138.533333333333,1800
"87f11b9519fbe337e046b87774e56b57",1,11,1,2,50,12,2,74.5833333333333,12960
"87f301e2d8e4d5291c754d3b0ce02ec6",47,112,4,51,7.84313725490196,116,6,184.95,16270
"87f74ee8eeb92fd9be4ce141a8b15d57",59,93,6,66,9.09090909090909,100,9,76.5,11700
"87f97e0498001ca9b7ff8ac2ba37be30",0,1,1,1,100,2,2,4.81666666666667,1000
"87fd3e3905e2e742195cf82cff5a2cd1",26,60,5,31,16.1290322580645,65,5,58.55,14950
"880109fb60efe4b251f980839139699d",1,11,2,3,66.6666666666667,13,2,14.85,600
"8805fa355384850342ab3dff9160bf9e",1,4,1,2,50,5,1,9.58333333333333,2400
"880d6288a1a5d94fbe9dd709dbb61798",0,8,0,3,0,8,NA,16.3333333333333,NA
"88103e3815211723b792eb4789ecdbbb",0,17,0,10,0,17,NA,16.2666666666667,NA
"8810a17ad2367a8ecd3967ee9bd7288c",29,111,3,35,8.57142857142857,117,6,258.416666666667,14360
"881446fe974372cd4da0c6657ec58f75",0,1,1,1,100,2,1,1.13333333333333,1000
"88152f15f87780099a5449f7045619cc",4,11,1,5,20,12,1,34.2166666666667,5600
"881aa4bd16f0f36e0bd0ce2fc8d35067",3,4,1,4,25,5,1,0.166666666666667,1000
"881c85d3a0cff4fee175ed2cd6b0144e",32,92,1,33,3.03030303030303,93,1,137.6,15750
"881cb0551e4578178e43a5191b18910b",204,399,33,238,13.8655462184874,433,47,549.316666666667,93176
"881ed0e015f0ae6b22652633a5ac8656",31,53,4,36,11.1111111111111,58,7,98.2666666666667,7960
"8823da5a7f5fe2e4b7800cb3f73c795d",2,4,1,3,33.3333333333333,5,1,18.5333333333333,1200
"882dc658d0d5570fd32cc8af89f07617",155,524,23,182,12.6373626373626,551,41,1833.23333333333,194255
"882e6fcc38957166dbd476b0d6931b5f",2,9,2,6,33.3333333333333,13,4,22.8333333333333,200
"88346d51f30dff904aa84258183653fd",103,157,14,118,11.864406779661,172,15,160.666666666667,18972
"8835bb05252b1831d7db4543128d2bc8",12,54,2,14,14.2857142857143,56,3,269.133333333333,2660
"8840fe2a74275d969d82349af4e86e44",103,397,1,104,0.961538461538462,398,1,592.216666666667,3980
"8841f5d55e05ed245b2f0d691b65e0af",38,125,7,52,13.4615384615385,139,16,269.066666666667,100135
"884397ec255acda9bfa225e4ddc3f7b6",0,7,2,2,100,9,2,34.2,1300
"88440936bcc6b37aaa1bfaadfb7e09d3",278,652,14,296,4.72972972972973,670,22,1351.5,75319
"8845995d549613a16900a012879e5ac1",98,391,12,119,10.0840336134454,412,25,816.683333333333,74489
"884d5f78a0790871596c36adb94622c6",54,155,12,68,17.6470588235294,169,16,365.4,23710
"8856f7839963e2154c0c78d076bfa269",5,10,1,6,16.6666666666667,11,1,35.1666666666667,100
"8857a0054af949469ef46ff92382cc5d",229,649,15,247,6.07287449392713,667,22,1486.36666666667,39534
"88620f75cb39b12871354027352da7d7",4,17,2,6,33.3333333333333,19,2,54.5833333333333,2000
"886543352e736035c7e3428d83627909",183,830,24,212,11.3207547169811,859,44,1605.03333333333,112110
"88654baca574c3eab326eb958d3df79c",64,126,7,72,9.72222222222222,134,9,239.616666666667,22350
"88672b5ad660b63c5ce95244f0fa910d",120,216,7,130,5.38461538461539,226,11,269.35,20480
"88681cb13e55db6dd0e915761450263a",6,30,2,8,25,32,2,57.0333333333333,2000
"886b5f5a5db66d8035e4aec8ec103741",7,31,2,9,22.2222222222222,33,2,65.4833333333333,1980
"886be83220ae75ead9c9058dec1d64f2",0,9,0,5,0,9,NA,18.0833333333333,NA
"886dab5c3406a71f086a0753a57ecb88",78,204,23,102,22.5490196078431,228,25,375.033333333333,31645
"8876b2dcaa2c3e47eb946d9816ecdf2f",123,315,7,131,5.34351145038168,323,10,512.966666666667,106260
"88771c494c60cc1bddfd43ce1b7bf155",13,24,1,14,7.14285714285714,25,6,46.4333333333333,15600
"88780dedf2c02c808c98841c889b0c99",95,179,3,98,3.06122448979592,182,5,245.616666666667,16890
"8879224e165c30cdcf424ae008363302",2,5,1,3,33.3333333333333,6,2,55.6833333333333,12000
"887d9c1144e7a019b2263ae11702ced3",15,32,6,23,26.0869565217391,40,9,83.8666666666667,11258
"888132ab2ba964e552e514bc75799a30",28,63,2,30,6.66666666666667,65,3,114.05,3900
"8882071eb3cc82e1929977870838cad9",97,303,20,119,16.8067226890756,325,23,408.35,45445
"88828caa9125556607209843cb71af0b",16,25,2,18,11.1111111111111,27,2,31.1666666666667,1070
"888344efec89900fe2948229397e65f2",0,3,1,1,100,4,1,47.8666666666667,2600
"888d3f21a1dcf818667032087e07d906",25,73,2,28,7.14285714285714,76,3,243.133333333333,27860
"88919a196665e3f6d9fe222bd33657f0",0,6,0,4,0,6,NA,1.15,NA
"88943717f5a5126e6ddf79d789168a93",0,450,0,132,0,450,NA,1442.61666666667,NA
"8895260d4dc1b0bc7be2be3fec72533d",69,106,6,75,8,112,6,91.0833333333333,16475
"889c3711c8eae49a3c0e9212b88f1f0e",76,220,6,82,7.31707317073171,226,8,469.4,8659
"88a652d25bffb82e22bb9564bb8f90c6",49,97,15,66,22.7272727272727,114,28,186.916666666667,62682
"88ab282e059717ffd47709ea6845141b",19,62,2,22,9.09090909090909,65,3,157.366666666667,53600
"88acde7dc662b02b2d0f6ffaee5fe0ca",0,1,0,1,0,1,NA,0,NA
"88ad8847e78ee0ddd1b1dc848dd3011a",4,9,2,6,33.3333333333333,11,5,20.85,7440
"88b3f3a09018364384c65547f4c9e0ec",26,37,1,27,3.7037037037037,38,1,34.5666666666667,500
"88b7275d1e13d346b82287ce7078f287",1,1,2,3,66.6666666666667,3,2,11.5166666666667,500
"88b98f86e06ebdce74caa67a81968c7d",102,265,6,108,5.55555555555556,271,6,392.433333333333,10530
"88bda9e3382ac03e4d0e8ca513dcfe24",230,455,17,247,6.88259109311741,472,18,736.883333333333,26627
"88c2bad31ce3e6fc9f9b0276c0aec4cd",3,12,1,5,20,14,2,13.7,1200
"88c4a8eb25d3bc7caf247138eb04621f",0,1,1,1,100,2,1,0.95,500
"88c5d2183c7ea65d2a7ff80f1b2705bf",0,13,1,1,100,14,1,15.7333333333333,2990
"88c66e380d71bf16e09be42a16dc6b34",208,668,12,228,5.26315789473684,688,23,1427.98333333333,72622
"88c815b97d352a27ba09040771d2a746",4,8,1,5,20,9,1,32.55,1500
"88caf18e9f39772cb18f16768ced50d4",47,60,1,48,2.08333333333333,61,1,26.35,680
"88d1689494ca9f1a5089e0d5b14bf9de",59,99,2,61,3.27868852459016,101,3,143.183333333333,3960
"88d1fa9adb5cef601419bb6d627e4f85",5,17,1,6,16.6666666666667,18,4,53.1166666666667,5960
"88d3be75fe21737cdae08b190ad7b8ff",1,2,1,2,50,3,1,6.75,1080
"88d3bf352709e798fc7cb03854d579b9",225,588,6,231,2.5974025974026,594,7,1062.08333333333,17040
"88d47a7dd8ba85361a4f02b05728bd46",98,195,4,102,3.92156862745098,199,4,216.5,3820
"88d6df7a410018aeebed82ec3064f4fa",1,16,1,3,33.3333333333333,18,3,19.9166666666667,1600
"88dcecbd613c45ca5e3ab698caa32e4d",0,2,1,1,100,3,1,5.26666666666667,1200
"88df2ad45586f8804284689204115945",101,150,1,102,0.980392156862745,151,1,191,0
"88e021324d6663188c39f4062e92d84d",315,836,2,322,0.62111801242236,843,13,2463.63333333333,21470
"88e247964c3c2c347fe09bd4c4f784b8",3,8,1,4,25,9,1,3.01666666666667,500
"88e3e553f4dc211c1e50661fc75f8da8",59,310,18,82,21.9512195121951,333,31,1220.76666666667,94840
"88e77176055689a9d0630501893b571a",0,47,0,27,0,47,NA,68.7,NA
"88ec515435321709c4c6464f18d3e07f",26,64,5,32,15.625,70,9,81.65,41160
"88f0de802918ab8b6f3b13b25101f2f7",72,147,6,78,7.69230769230769,153,8,119.816666666667,45570
"88f20522096c7a54bb6e25b0b0ff2f17",4,23,1,5,20,24,1,57.6833333333333,500
"88f48b71b882679e04e2803e13a67d4c",5,41,1,6,16.6666666666667,42,1,91.7666666666667,1400
"88f55c30752bcb0e839c6a48a1971b58",124,337,28,159,17.6100628930818,372,59,1022.35,97478
"88f8eb03e2802c06ff59e8e61e994491",0,6,1,2,50,8,2,12.0333333333333,3574
"88fe8c990028e7f3ba301aa3e9931fde",0,28,0,15,0,28,NA,90.2833333333333,NA
"890112c8f6b582e3c54a08b9183bd719",83,141,5,88,5.68181818181818,146,6,148.733333333333,12805
"8904277725a3a296c726260f5ef3d51d",8,21,1,9,11.1111111111111,22,1,44.3833333333333,1180
"89053ba85e0764c15346070b5044f8ae",2,7,2,4,50,9,3,37.85,3680
"890a838ef5781f2b84fc5eb643bf825d",123,382,17,143,11.8881118881119,402,22,985.516666666667,80102
"890ec8fb68479bc8e9121747275061b0",311,574,5,316,1.58227848101266,579,7,1086.53333333333,5150
"8911bb741a4ad61fd0b349fbf6c288c2",26,48,4,31,12.9032258064516,53,10,62.3333333333333,20188
"8913726a56d8d18dc301189e1324d8cd",81,234,10,95,10.5263157894737,248,24,742.783333333333,68805
"89152ff667f010f0fa0ff82a2b21ef59",15,38,2,17,11.7647058823529,40,3,62,16599
"891a1d695ee7d3d856aefb4ad86613f8",31,78,13,44,29.5454545454545,91,19,165.366666666667,75153
"891bb9369179a57833c360a413936326",0,13,1,3,33.3333333333333,16,3,20.4666666666667,5250
"8920c3ff5bd008d4c02f488e2c48e3a6",0,4,4,4,100,8,4,183.483333333333,1700
"8921009cc432c12993ec24d75c94f4f5",1,23,3,5,60,27,9,103.916666666667,19680
"89218edb17caadc2b1496e91d1726c2e",5,15,2,7,28.5714285714286,17,3,31.45,2860
"89241e5d42b91499ca5b5b9b4fb5a5d3",143,300,9,158,5.69620253164557,315,18,394.616666666667,25823
"8930bd4a41baaa667ce7d20514c52ccb",67,90,2,69,2.89855072463768,92,2,62.3666666666667,1300
"8931ba41a1c1cef88eaa97caeb681520",61,134,2,64,3.125,137,4,281.6,1200
"893415fd2794bbf22ce795d66074d618",0,4,3,3,100,7,3,7.5,1100
"8934819fa4be46bba21351ae5ccb9e73",0,0,1,1,100,1,1,0,980
"8936a0580bb86e1cbc812f06e04b2532",1,6,1,2,50,7,1,13.8833333333333,1980
"8937184e0b13af1fe4d39832d46aa51e",2,13,1,4,25,15,2,15.5,1980
"893806f9a0899d9278073ad3853ddc55",3,14,4,8,50,19,5,5.46666666666667,0
"8938a68dc953ac92a2fd5f3bb7087dc7",52,104,5,58,8.62068965517241,110,10,271.8,16930
"893d06d1386a03a59f3ee44163ac9f5b",3,8,1,4,25,9,1,9.33333333333333,880
"893f568b9c87ba86d481d5d4c9af143f",0,4,0,4,0,4,NA,0,NA
"8946f95681c607bac4ff13504ff008ce",1,16,1,3,33.3333333333333,18,2,52.8,4934
"89472e594e6b2d99083c4f3e6b963c7e",3,10,2,5,40,12,2,37.35,200
"894c6be8ce2b240a27c0ac354d99e192",0,4,0,3,0,4,NA,1.25,NA
"894c7e6889d61c3efc7aba4310c4a538",147,335,30,188,15.9574468085106,376,82,645.75,145591
"89530036340f4795970a112f57952b4b",0,3,1,1,100,4,1,15.0333333333333,990
"89532e2eb13a082f06ac2039140e60c3",32,75,1,33,3.03030303030303,76,1,159.75,19800
"895655975ca1a30aa4c72f838bfb706b",42,80,1,43,2.32558139534884,81,2,75.0833333333333,7600
"8956bf6985f5dbfd01361f77aec4e2b4",5,17,1,6,16.6666666666667,18,1,38.45,2750
"895876c142fe2418170a20a6afc8afd7",0,9,0,2,0,9,NA,30.9,NA
"896059ce6b466136eba93a915dcc66e5",17,36,2,20,10,39,4,72.4,3556
"8960f080e157bfc32e7ba6d6e67f61b6",0,1,0,1,0,1,NA,0,NA
"8964b49dc4bfdd02393e8f3f91ebfe3e",86,145,6,92,6.52173913043478,151,8,134.883333333333,14290
"896768a957d8ea803f0d10c0bbee8870",5,59,9,17,52.9411764705882,71,12,199.5,16633
"8971373058768c9c459122f4b417b40a",0,1,0,1,0,1,NA,0,NA
"8971bd79ff02a1688406f9a7a93e49b0",56,128,4,60,6.66666666666667,132,13,324.683333333333,24360
"8971d30657f452af81a2f5406698f7a2",154,328,4,159,2.51572327044025,333,38,632.166666666667,93980
"8972029d89367bd71e83e78a4382d81f",88,137,2,90,2.22222222222222,139,5,245.283333333333,27580
"8972175a72490f4f36f43781dfaa6175",3,14,2,5,40,16,2,22.6166666666667,1190
"89722235142ae887be18f486dffd5983",20,34,2,22,9.09090909090909,36,3,27.6,6600
"89729952ed1e5ea374391ecb61160abe",0,2,1,1,100,3,2,12.5666666666667,19960
"8976e805da5099a562d73a5598b0ec29",0,4,0,3,0,4,NA,18.65,NA
"897e54ce46df8481afc2592735823ccd",12,30,3,16,18.75,34,4,47.4666666666667,5375
"89808707ec4ffe8928cfe9fde2cfd710",2,13,2,5,40,16,3,57.4333333333333,6080
"898480702af61e932aea1d34948225f7",0,9,0,1,0,9,NA,56.1833333333333,NA
"898bba75f3069a0cb3285b69249a47a4",109,311,4,113,3.53982300884956,315,4,484,5760
"898edd2b7d7246777ee30cc24c978085",5,12,1,7,14.2857142857143,14,3,17.9833333333333,3680
"8993ba2bfdc09cc681caeba9551ef5c4",0,34,0,10,0,34,NA,56.0166666666667,NA
"8997f78a03fbc5ab9ef896e843c1a57d",0,7,2,3,66.6666666666667,10,4,30.8666666666667,2198
"899cdb4a8d64a6357586215a0370532f",0,4,0,1,0,4,NA,20.2333333333333,NA
"899d7e667adf7f225677b7f5a86c6e0f",14,24,3,17,17.6470588235294,27,4,28.2833333333333,2600
"89a106caf7f0a078be03c80afacfeeb3",33,109,17,51,33.3333333333333,127,33,206.2,155420
"89a325e55e00dbb6cbae17d83b2e0a14",0,0,1,1,100,1,1,0,1685
"89a4402d203e17e67653f750b730e847",0,6,2,2,100,8,2,102.816666666667,600
"89a45ff10c42e1d6c069e29fb48c8137",0,2,0,2,0,2,NA,0,NA
"89a4aacb90e008668efd501a22e9a292",47,160,1,48,2.08333333333333,161,2,165.25,13130
"89a4c55c8cd273406fa3e492e14d2ae1",0,2,0,1,0,2,NA,5.83333333333333,NA
"89a73bb2e5572c2b2d54d7d6b21486ff",0,8,1,1,100,9,1,13.3,1190
"89aa107e4e4fa34b95e882767d6a3890",0,5,0,2,0,5,NA,2.93333333333333,NA
"89ac311756620751670e9915a27d2984",10,21,1,11,9.09090909090909,22,1,106.266666666667,500
"89af5f55e6050346733c553a9efd7778",9,20,1,11,9.09090909090909,22,4,13.2333333333333,24600
"89b0fc21b5f581646df00e316248e518",74,269,6,82,7.31707317073171,277,15,531.583333333333,28092
"89b85cdd8af17315f8854e5925e7a628",30,65,1,31,3.2258064516129,66,2,158.1,7800
"89bced448fcb63c5397252582f4e3218",6,15,2,8,25,17,2,28.9,1100
"89bfb836d2c3f61e242abbac977d6a55",1,5,2,3,66.6666666666667,7,4,170.783333333333,5970
"89c3da1b26c20a14394bac524f029b71",0,1,1,1,100,2,1,2.33333333333333,980
"89c706ea1f29a54e1095b26ddf1d5c7a",2,3,1,3,33.3333333333333,4,1,0.4,500
"89c941f4ac0945b6216c91221f8f6016",0,5,0,2,0,5,NA,9.28333333333333,NA
"89ca2327ffebdee17a97de5b793f0ec3",3,6,2,5,40,8,2,6.28333333333333,1715
"89cb54370c620342b5bbeea2d237daf1",4,12,1,5,20,13,1,33.5333333333333,500
"89cc418abe2537b308abb3c8acdb79e8",13,22,1,14,7.14285714285714,23,1,65.6,1000
"89cdf3af58fc60fbf6800bcd43792d0b",0,4,0,2,0,4,NA,3.38333333333333,NA
"89d0c37040f871a43011394250905d50",0,44,0,10,0,44,NA,55.3166666666667,NA
"89d19006a7da2a28cfaf43535bf5d091",3,6,1,4,25,7,1,4.81666666666667,1000
"89d4201c838d466b79f0c7f36c32f49c",1,2,3,4,75,5,3,2.7,0
"89df913520142d7c313e59cba04b4b7a",432,2320,42,478,8.78661087866109,2366,71,5990.16666666667,320476
"89e1ae3a476126151d4e34b3d9fb9e87",8,30,1,10,10,32,2,107.4,1600
